Title,Filename,URL,Unique Downloads,Total Downloads
Power_365_Show_Episode_107-Heidi_Tucker_on_Managing_Relationship_with_Microsoft_and_Changes_in_the_Licensing_Structure.mp3,Power_365_Show_Episode_107-Heidi_Tucker_on_Managing_Relationship_with_Microsoft_and_Changes_in_the_Licensing_Structure.mp3,/nz365guy/Power_365_Show_Episode_107-Heidi_Tucker_on_Managing_Relationship_with_Microsoft_and_Changes_in_the_Licensing_Structure.mp3,186,426
MVP_Show_Episode_102_Andrew_Bibby.mp3,MVP_Show_Episode_102_Andrew_Bibby.mp3,/nz365guy/MVP_Show_Episode_102_Andrew_Bibby.mp3,185,397
Dynamics_365_Practice_Show_Episode_101_Marc_Wolenik_on_Starting_a_Dynamics_Practice_in_2019.mp3,Dynamics_365_Practice_Show_Episode_101_Marc_Wolenik_on_Starting_a_Dynamics_Practice_in_2019.mp3,/nz365guy/Dynamics_365_Practice_Show_Episode_101_Marc_Wolenik_on_Starting_a_Dynamics_Practice_in_2019.mp3,205,521
MVP_Show_Episode_100-April_Dunnam_on_MVP_Show.mp3,MVP_Show_Episode_100-April_Dunnam_on_MVP_Show.mp3,/nz365guy/MVP_Show_Episode_100-April_Dunnam_on_MVP_Show.mp3,190,438
Business_Apps_Podcast_Episode_112_Microsoft_Business_Applications_Summit_2019_What_to_Look_Forward_To_with_Steve_Mordue.mp3,Business_Apps_Podcast_Episode_112_Microsoft_Business_Applications_Summit_2019_What_to_Look_Forward_To_with_Steve_Mordue.mp3,/nz365guy/Business_Apps_Podcast_Episode_112_Microsoft_Business_Applications_Summit_2019_What_to_Look_Forward_To_with_Steve_Mordue.mp3,194,466
Power_365_Show_Episode_99-Deep_Dive_Into_App_Experience_with_Clay_Wesener.mp3,Power_365_Show_Episode_99-Deep_Dive_Into_App_Experience_with_Clay_Wesener.mp3,/nz365guy/Power_365_Show_Episode_99-Deep_Dive_Into_App_Experience_with_Clay_Wesener.mp3,188,477
MVP_Show_Episode_98_Antti_Pajunen.mp3,MVP_Show_Episode_98_Antti_Pajunen.mp3,/nz365guy/MVP_Show_Episode_98_Antti_Pajunen.mp3,170,400
Dynamics_365_Practice_Show_Episode_97_Purvin_Patel_on_Microsoft_MVP_Program_What_It_Really_Is_Changes_and_What_to_Look_Forward_To.mp3,Dynamics_365_Practice_Show_Episode_97_Purvin_Patel_on_Microsoft_MVP_Program_What_It_Really_Is_Changes_and_What_to_Look_Forward_To.mp3,/nz365guy/Dynamics_365_Practice_Show_Episode_97_Purvin_Patel_on_Microsoft_MVP_Program_What_It_Really_Is_Changes_and_What_to_Look_Forward_To.mp3,175,477
Episode_96_Pablo_Peralta_on_MVP_Show.mp3,Episode_96_Pablo_Peralta_on_MVP_Show.mp3,/nz365guy/Episode_96_Pablo_Peralta_on_MVP_Show.mp3,152,332
Power_365_Show_Episode_95-David_Pennington_on_How_to_Become_a_Top_ISV.mp3,Power_365_Show_Episode_95-David_Pennington_on_How_to_Become_a_Top_ISV.mp3,/nz365guy/Power_365_Show_Episode_95-David_Pennington_on_How_to_Become_a_Top_ISV.mp3,163,440
Episode_94_Ahmad_Najjar_on_MVP_Show.mp3,Episode_94_Ahmad_Najjar_on_MVP_Show.mp3,http://media.blubrry.com/nz365guy/content.blubrry.com/nz365guy/Episode_94_Ahmad_Najjar_on_MVP_Show.mp3,144,267
Dynamics_365_Practice_Show_Episode_93_Jason_Ferguson_on_The_Art_of_Writing_a_Successful_Bid_Proposal_and_Nailing_a_Killer_Demo.mp3,Dynamics_365_Practice_Show_Episode_93_Jason_Ferguson_on_The_Art_of_Writing_a_Successful_Bid_Proposal_and_Nailing_a_Killer_Demo.mp3,http://Dynamics_365_Practice_Show_Episode_93_Jason_Ferguson_on_The_Art_of_Writing_a_Successful_Bid_Proposal_and_Nailing_a_Killer_Demo.mp3,305,345
MVP_Show_Episode_92-Matthieu_Megaly.mp3,MVP_Show_Episode_92-Matthieu_Megaly.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_92-Matthieu_Megaly.mp3,251,352
Power_365_Show_Episode_91_Smith_Codio_on_Industry_Accelerators_from_Microsoft_s_POV.mp3,Power_365_Show_Episode_91_Smith_Codio_on_Industry_Accelerators_from_Microsoft_s_POV.mp3,http://content.blubrry.com/nz365guy/Power_365_Show_Episode_91_Smith_Codio_on_Industry_Accelerators_from_Microsoft_s_POV.mp3,264,379
MVP_Show_Episode_90_Marco_Amoedo.mp3,MVP_Show_Episode_90_Marco_Amoedo.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_90_Marco_Amoedo.mp3,198,442
Dynamics_365_Practice_Show_Episode_89_A_Deeper_Look_into_the_Microsoft_Partner_Ecosystem.mp3,Dynamics_365_Practice_Show_Episode_89_A_Deeper_Look_into_the_Microsoft_Partner_Ecosystem.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_89_A_Deeper_Look_into_the_Microsoft_Partner_Ecosystem.mp3,339,409
MVP_Show_Episode_88_Sandy_Ussia.mp3,MVP_Show_Episode_88_Sandy_Ussia.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_88_Sandy_Ussia.mp3,266,302
Walter_Sun_on_the_Power_365_Show.mp3,Walter_Sun_on_the_Power_365_Show.mp3,http://content.blubrry.com/nz365guy/Walter_Sun_on_the_Power_365_Show.mp3,345,398
MVP_Show_Episode_86_Jonas_Rapp.mp3,MVP_Show_Episode_86_Jonas_Rapp.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_86_Jonas_Rapp.mp3,280,319
Dynamics_365-Anil_Shah_Art_Fromm.mp3,Dynamics_365-Anil_Shah_Art_Fromm.mp3,http://content.blubrry.com/nz365guy/Dynamics_365-Anil_Shah_Art_Fromm.mp3,212,251
MVP_Show_Episode_84_Jaromir_Sponar.mp3,MVP_Show_Episode_84_Jaromir_Sponar.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_84_Jaromir_Sponar.mp3,256,289
Ed_Grant_on_the_Power_365_Show.mp3,Ed_Grant_on_the_Power_365_Show.mp3,http://content.blubrry.com/nz365guy/Ed_Grant_on_the_Power_365_Show.mp3,277,308
Episode_82_Guido_Preite_on_MVP_Show.mp3,Episode_82_Guido_Preite_on_MVP_Show.mp3,http://content.blubrry.com/nz365guy/Episode_82_Guido_Preite_on_MVP_Show.mp3,267,299
Dynamics_365_Practice_Show_Episode_81_Shane_Parsons_on_Winning_Teams_and_Its_Importance_in_Today_s_Market.mp3,Dynamics_365_Practice_Show_Episode_81_Shane_Parsons_on_Winning_Teams_and_Its_Importance_in_Today_s_Market.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_81_Shane_Parsons_on_Winning_Teams_and_Its_Importance_in_Today_s_Market.mp3,263,320
MVP_Show_Episode_80_Elaiza_Benitez.mp3,MVP_Show_Episode_80_Elaiza_Benitez.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_80_Elaiza_Benitez.mp3,298,354
Alistair_Dickinson_on_the_Power_365_Show.mp3,Alistair_Dickinson_on_the_Power_365_Show.mp3,http://content.blubrry.com/nz365guy/Alistair_Dickinson_on_the_Power_365_Show.mp3,265,299
MVP_Show_Episode_78_Deepesh_Somani.mp3,MVP_Show_Episode_78_Deepesh_Somani.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_78_Deepesh_Somani.mp3,328,390
Dynamics_365_Practice_Show_Episode_77_Carissa_Allen_on_Microsoft_Business_Application_Partner_Ecosystem.mp3,Dynamics_365_Practice_Show_Episode_77_Carissa_Allen_on_Microsoft_Business_Application_Partner_Ecosystem.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_77_Carissa_Allen_on_Microsoft_Business_Application_Partner_Ecosystem.mp3,243,278
Episode_76_Nadeeja_Bomiriya.mp3,Episode_76_Nadeeja_Bomiriya.mp3,http://content.blubrry.com/nz365guy/Episode_76_Nadeeja_Bomiriya.mp3,282,317
Charles_Lamanna_on_the_Power_365_show.mp3,Charles_Lamanna_on_the_Power_365_show.mp3,http://media.blubrry.com/nz365guy/content.blubrry.com/nz365guy/Charles_Lamanna_on_the_Power_365_show.mp3,633,771
MVP_Show_Episode_73_Rick_McCutcheon.mp3,MVP_Show_Episode_73_Rick_McCutcheon.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_73_Rick_McCutcheon.mp3,253,280
MVP_Show_Episode_71_Debajit_Dutta.mp3,MVP_Show_Episode_71_Debajit_Dutta.mp3,http://media.blubrry.com/nz365guy/content.blubrry.com/nz365guy/MVP_Show_Episode_71_Debajit_Dutta.mp3,243,281
Ryan_Cunningham_on_the_Power_365_Show.mp3,Ryan_Cunningham_on_the_Power_365_Show.mp3,http://content.blubrry.com/nz365guy/Ryan_Cunningham_on_the_Power_365_Show.mp3,261,298
MVP_Show_Episode_69_Clement_Olivier.mp3,MVP_Show_Episode_69_Clement_Olivier.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_69_Clement_Olivier.mp3,208,228
Dynamics_365_Practice_Show_Episode_70_Dave_Newman.mp3,Dynamics_365_Practice_Show_Episode_70_Dave_Newman.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_70_Dave_Newman.mp3,154,179
Dynamics_365_Practice_Show_Episode_74_Nick_Spallitta.mp3,Dynamics_365_Practice_Show_Episode_74_Nick_Spallitta.mp3,http://Dynamics_365_Practice_Show_Episode_74_Nick_Spallitta.mp3,247,280
MVP_Show_Episode_67_Kyle_Hill.mp3,MVP_Show_Episode_67_Kyle_Hill.mp3,http://media.blubrry.com/nz365guy/content.blubrry.com/nz365guy/MVP_Show_Episode_67_Kyle_Hill.mp3,228,254
Reuben_Krippner_on_the_Power_365_Show.mp3,Reuben_Krippner_on_the_Power_365_Show.mp3,http://media.blubrry.com/nz365guy/content.blubrry.com/nz365guy/Reuben_Krippner_on_the_Power_365_Show.mp3,418,477
Dynamics_365_Practice_Show_Episode_66_Matthew_Anderson.mp3,Dynamics_365_Practice_Show_Episode_66_Matthew_Anderson.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_66_Matthew_Anderson.mp3,169,196
MVP_Show_Episode_63_Melissa_Hubbard.mp3,MVP_Show_Episode_63_Melissa_Hubbard.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_63_Melissa_Hubbard.mp3,207,230
MVP_Show_Episode_65_Rachel_Profitt.mp3,MVP_Show_Episode_65_Rachel_Profitt.mp3,http://media.blubrry.com/nz365guy/content.blubrry.com/nz365guy/MVP_Show_Episode_65_Rachel_Profitt.mp3,185,203
Ryan_Jones_on_the_Power_365_Show.mp3,Ryan_Jones_on_the_Power_365_Show.mp3,http://content.blubrry.com/nz365guy/Ryan_Jones_on_the_Power_365_Show.mp3,290,336
MVP_Show_Episode_61_Neil_Parkhurst.mp3,MVP_Show_Episode_61_Neil_Parkhurst.mp3,http://media.blubrry.com/nz365guy/content.blubrry.com/nz365guy/MVP_Show_Episode_61_Neil_Parkhurst.mp3,208,234
Episode_62_Done.mp3,Episode_62_Done.mp3,http://Episode_62_Done.mp3,154,181
Dynamics_365_Practice_Show_Episode_62_Brian_Galicia_on_LinkedIn_Sales_Navigator_Enhancements_in_D365_for_Sales.mp3,Dynamics_365_Practice_Show_Episode_62_Brian_Galicia_on_LinkedIn_Sales_Navigator_Enhancements_in_D365_for_Sales.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_62_Brian_Galicia_on_LinkedIn_Sales_Navigator_Enhancements_in_D365_for_Sales.mp3,2,2
Dynamics_365_Practice_Show_Episode_62_Brian_Galicia_LinkedIn_Sales_Navigator_Enhancements_in_D365_for_Sales_.mp3,Dynamics_365_Practice_Show_Episode_62_Brian_Galicia_LinkedIn_Sales_Navigator_Enhancements_in_D365_for_Sales_.mp3,http://media.blubrry.com/nz365guy/content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_62_Brian_Galicia_LinkedIn_Sales_Navigator_Enhancements_in_D365_for_Sales_.mp3,217,239
Stephen_Siciliano_on_the_Power_365_Show.mp3,Stephen_Siciliano_on_the_Power_365_Show.mp3,http://content.blubrry.com/nz365guy/Stephen_Siciliano_on_the_Power_365_Show.mp3,294,349
MVP_Show_Episode_57_Nishant_Rana.mp3,MVP_Show_Episode_57_Nishant_Rana.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_57_Nishant_Rana.mp3,215,248
Dynamics_365_Practice_Show_Episode_58_Mike_Dickerson_ISVs_and_growing_with_Dynamics_365.mp3,Dynamics_365_Practice_Show_Episode_58_Mike_Dickerson_ISVs_and_growing_with_Dynamics_365.mp3,http://media.blubrry.com/nz365guy/content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_58_Mike_Dickerson_ISVs_and_growing_with_Dynamics_365.mp3,167,198
MVP_Show_Episode_59_Andre_Margono.mp3,MVP_Show_Episode_59_Andre_Margono.mp3,http://media.blubrry.com/nz365guy/content.blubrry.com/nz365guy/MVP_Show_Episode_59_Andre_Margono.mp3,156,172
MVP_Show_Episode_55_Tanguy_Touzard.mp3,MVP_Show_Episode_55_Tanguy_Touzard.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_55_Tanguy_Touzard.mp3,177,212
Christian_Ternek_on_the_Power_365_Show.mp3,Christian_Ternek_on_the_Power_365_Show.mp3,http://content.blubrry.com/nz365guy/Christian_Ternek_on_the_Power_365_Show.mp3,182,222
Dynamics_365_Practice_Show_Episode_54_Nicholas_Hayduk_Dynamics_Portals.mp3,Dynamics_365_Practice_Show_Episode_54_Nicholas_Hayduk_Dynamics_Portals.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_54_Nicholas_Hayduk_Dynamics_Portals.mp3,125,139
MVP_Show_Episode_53_Michael_Ochs.mp3,MVP_Show_Episode_53_Michael_Ochs.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_53_Michael_Ochs.mp3,154,178
Chris_Huntingford_on_the_Power_365_Show.mp3,Chris_Huntingford_on_the_Power_365_Show.mp3,http://Chris_Huntingford_on_the_Power_365_Show.mp3,222,275
MVP_Show_Episode_51_Scott_Le_Fante.mp3,MVP_Show_Episode_51_Scott_Le_Fante.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_51_Scott_Le_Fante.mp3,159,194
Dynamics_365_Practice_Show_Episode_50_Jim_Daley_Josh_Burgess_Microsoft_Dynamics_365_Documentation.mp3,Dynamics_365_Practice_Show_Episode_50_Jim_Daley_Josh_Burgess_Microsoft_Dynamics_365_Documentation.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_50_Jim_Daley_Josh_Burgess_Microsoft_Dynamics_365_Documentation.mp3,137,169
MVP_Show_Episode_49-Natraj_Yegnaraman.mp3,MVP_Show_Episode_49-Natraj_Yegnaraman.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_49-Natraj_Yegnaraman.mp3,129,150
Purvin_Patel_on_the_Power_365_Show_Podcast.mp3,Purvin_Patel_on_the_Power_365_Show_Podcast.mp3,http://Purvin_Patel_on_the_Power_365_Show_Podcast.mp3,209,250
MVP_Show_Episode_47_Ramon_Tebar.mp3,MVP_Show_Episode_47_Ramon_Tebar.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_47_Ramon_Tebar.mp3,133,159
Dynamics_365_Practice_Show_Episode_46_David_Kohar_Dynamics_Business_Practice.mp3,Dynamics_365_Practice_Show_Episode_46_David_Kohar_Dynamics_Business_Practice.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_46_David_Kohar_Dynamics_Business_Practice.mp3,121,150
MVP_Show_Episode_45_Sarah_Critchley.mp3,MVP_Show_Episode_45_Sarah_Critchley.mp3,http://media.blubrry.com/nz365guy/content.blubrry.com/nz365guy/MVP_Show_Episode_45_Sarah_Critchley.mp3,149,184
MVP_Show_Episode_44_Marco_Farina.mp3,MVP_Show_Episode_44_Marco_Farina.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_44_Marco_Farina.mp3,123,146
Dynamics_365_Practice_Show_Episode_43_Josh_Burgess_ISV_Opportunities.mp3,Dynamics_365_Practice_Show_Episode_43_Josh_Burgess_ISV_Opportunities.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_43_Josh_Burgess_ISV_Opportunities.mp3,118,146
MVP_Show_Episode_42_Feridun_Kadir.mp3,MVP_Show_Episode_42_Feridun_Kadir.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_42_Feridun_Kadir.mp3,97,112
MVP_Show_Episode_41_Jerry_Weinstock.mp3,MVP_Show_Episode_41_Jerry_Weinstock.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_41_Jerry_Weinstock.mp3,102,110
Dynamics_365_Practice_Show_Episode_40_Global_Black_Belt_Scott_Sewell.mp3,Dynamics_365_Practice_Show_Episode_40_Global_Black_Belt_Scott_Sewell.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_40_Global_Black_Belt_Scott_Sewell.mp3,283,373
Episode_39-Julie_Yack.mp3,Episode_39-Julie_Yack.mp3,http://content.blubrry.com/nz365guy/Episode_39-Julie_Yack.mp3,101,121
Episode_38-Sarah_Jelinek.mp3,Episode_38-Sarah_Jelinek.mp3,http://content.blubrry.com/nz365guy/Episode_38-Sarah_Jelinek.mp3,99,119
Dynamics_365_Practice_Show_Episode_37_Killer_Demo_s_and_Presales_Patrick_Kitchell.mp3,Dynamics_365_Practice_Show_Episode_37_Killer_Demo_s_and_Presales_Patrick_Kitchell.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_37_Killer_Demo_s_and_Presales_Patrick_Kitchell.mp3,116,147
MVP_Show_Episode_36_Steve_Mordue.mp3,MVP_Show_Episode_36_Steve_Mordue.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_36_Steve_Mordue.mp3,97,113
MVP_Show_Episode_35_George_Doubinski.mp3,MVP_Show_Episode_35_George_Doubinski.mp3,http://media.blubrry.com/nz365guy/content.blubrry.com/nz365guy/MVP_Show_Episode_35_George_Doubinski.mp3,100,123
Dynamics_365_Practice_Show_Episode_34_Dynamics_365_and_Adobe_Marketing_Chuck_Ingram.mp3,Dynamics_365_Practice_Show_Episode_34_Dynamics_365_and_Adobe_Marketing_Chuck_Ingram.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_34_Dynamics_365_and_Adobe_Marketing_Chuck_Ingram.mp3,93,116
MVP_Show_Episode_33_Nick_Doelman.mp3,MVP_Show_Episode_33_Nick_Doelman.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_33_Nick_Doelman.mp3,104,126
MVP_Show_Episode_32_Larry_Lentz.mp3,MVP_Show_Episode_32_Larry_Lentz.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_32_Larry_Lentz.mp3,108,125
Dynamics_365_Practice_Show_Episode_31_Training_Resources_available_for_LinkedIn_Learning_for_Microsoft_Partners_Doug_Winnie.mp3,Dynamics_365_Practice_Show_Episode_31_Training_Resources_available_for_LinkedIn_Learning_for_Microsoft_Partners_Doug_Winnie.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_31_Training_Resources_available_for_LinkedIn_Learning_for_Microsoft_Partners_Doug_Winnie.mp3,99,123
MVP_Show_Episode_30_Giorgio_Garcia_Agreda.mp3,MVP_Show_Episode_30_Giorgio_Garcia_Agreda.mp3,http://content.blubrry.com/nz365guy/MVP_Show_Episode_30_Giorgio_Garcia_Agreda.mp3,95,108
MVP_Show_Episode_29_Matt_Wittemann.mp3,MVP_Show_Episode_29_Matt_Wittemann.mp3,http://MVP_Show_Episode_29_Matt_Wittemann.mp3,97,121
Dynamics_365_Practice_Show_Episode_28_Dan_Hesketh_Getting_on_AppSource_part_2_1_.mp3,Dynamics_365_Practice_Show_Episode_28_Dan_Hesketh_Getting_on_AppSource_part_2_1_.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_28_Dan_Hesketh_Getting_on_AppSource_part_2_1_.mp3,87,107
Dynamics_365_Practice_Show_Episode_27_Tabetha_Sheaver_User_Adoption_and_Change_Management.mp3,Dynamics_365_Practice_Show_Episode_27_Tabetha_Sheaver_User_Adoption_and_Change_Management.mp3,http://media.blubrry.com/nz365guy/content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_27_Tabetha_Sheaver_User_Adoption_and_Change_Management.mp3,132,158
Dynamics_365_Practice_Show_Episode_26_Suzanne_Putt_Dynamics_Training_Opportunities_for_Partners_in_2019_1_.mp3,Dynamics_365_Practice_Show_Episode_26_Suzanne_Putt_Dynamics_Training_Opportunities_for_Partners_in_2019_1_.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_26_Suzanne_Putt_Dynamics_Training_Opportunities_for_Partners_in_2019_1_.mp3,122,153
Dynamics_365_Practice_Show_Episode_25_Ken_Farmer_Starting_a_Dynamics_365_Consulting_Business.mp3,Dynamics_365_Practice_Show_Episode_25_Ken_Farmer_Starting_a_Dynamics_365_Consulting_Business.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_25_Ken_Farmer_Starting_a_Dynamics_365_Consulting_Business.mp3,209,270
Dynamics_365_Practice_Show_Episode_24_Daniel_Hesketh_Getting_on_AppSource.mp3,Dynamics_365_Practice_Show_Episode_24_Daniel_Hesketh_Getting_on_AppSource.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show_Episode_24_Daniel_Hesketh_Getting_on_AppSource.mp3,128,150
Dynamics_365_Practice_Show-Episode_23-Britta_Rekstad-The_Dynamics_Skill_Gap_How_to_Solve_it_.mp3,Dynamics_365_Practice_Show-Episode_23-Britta_Rekstad-The_Dynamics_Skill_Gap_How_to_Solve_it_.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show-Episode_23-Britta_Rekstad-The_Dynamics_Skill_Gap_How_to_Solve_it_.mp3,167,240
Dynamics_365_Practice_Show-Episode_22_Elaiza_Benitez-Dynamics_Pay_it_Forward_.mp3,Dynamics_365_Practice_Show-Episode_22_Elaiza_Benitez-Dynamics_Pay_it_Forward_.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show-Episode_22_Elaiza_Benitez-Dynamics_Pay_it_Forward_.mp3,90,112
Dynamics_365_Practice_Show-Episode_21_Skylar_Macromallis-From_Grad_to_Dynamics_365_Consultant.mp3,Dynamics_365_Practice_Show-Episode_21_Skylar_Macromallis-From_Grad_to_Dynamics_365_Consultant.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Show-Episode_21_Skylar_Macromallis-From_Grad_to_Dynamics_365_Consultant.mp3,106,138
Episode_20_Done.mp3,Episode_20_Done.mp3,http://content.blubrry.com/nz365guy/Episode_20_Done.mp3,121,155
Dynamics_365_Practice_Owner-Jerry_Weinstock.mp3,Dynamics_365_Practice_Owner-Jerry_Weinstock.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Owner-Jerry_Weinstock.mp3,52,57
Dynamics_365_Practice_Podcast-Episode_5-The_Dynamics_365_Customer_with_Steve_Scarbrough.mp3,Dynamics_365_Practice_Podcast-Episode_5-The_Dynamics_365_Customer_with_Steve_Scarbrough.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Podcast-Episode_5-The_Dynamics_365_Customer_with_Steve_Scarbrough.mp3,63,78
Dynamics_365_People_with_Heather_Hall.mp3,Dynamics_365_People_with_Heather_Hall.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_People_with_Heather_Hall.mp3,49,56
Dynamics_365_Practice_Podcast-Episode_11_Dynamics_365_Product_Ownership_with_Marica_S_derstam.mp3,Dynamics_365_Practice_Podcast-Episode_11_Dynamics_365_Product_Ownership_with_Marica_S_derstam.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Podcast-Episode_11_Dynamics_365_Product_Ownership_with_Marica_S_derstam.mp3,49,55
The_Dynamics_ISV_with_John_Gravely.mp3,The_Dynamics_ISV_with_John_Gravely.mp3,http://content.blubrry.com/nz365guy/The_Dynamics_ISV_with_John_Gravely.mp3,59,69
Dynamics_365_Practice_Podcast-Episode_4-Partnering_with_Microsoft_with_Ben_Vollmer.mp3,Dynamics_365_Practice_Podcast-Episode_4-Partnering_with_Microsoft_with_Ben_Vollmer.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Podcast-Episode_4-Partnering_with_Microsoft_with_Ben_Vollmer.mp3,62,73
Dynamics_365_Implementation_Methodologies_with_Neil_Benson.mp3,Dynamics_365_Implementation_Methodologies_with_Neil_Benson.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Implementation_Methodologies_with_Neil_Benson.mp3,121,150
Dynamics_365_Practice_Podcast-Episode_10_Dynamics_365_Adoption_with_Gretchen_Opferkew.mp3,Dynamics_365_Practice_Podcast-Episode_10_Dynamics_365_Adoption_with_Gretchen_Opferkew.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Podcast-Episode_10_Dynamics_365_Adoption_with_Gretchen_Opferkew.mp3,69,82
Dynamics_365_Practice_Podcast-Episode_3-People_The_Dynamics_Team_with_Jim_Sheehan.mp3,Dynamics_365_Practice_Podcast-Episode_3-People_The_Dynamics_Team_with_Jim_Sheehan.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Podcast-Episode_3-People_The_Dynamics_Team_with_Jim_Sheehan.mp3,80,98
Dynamics_365_Practice_Podcast-Episode_12_Digital_Transformation_with_Scott_Ward_Part1_.mp3,Dynamics_365_Practice_Podcast-Episode_12_Digital_Transformation_with_Scott_Ward_Part1_.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Podcast-Episode_12_Digital_Transformation_with_Scott_Ward_Part1_.mp3,85,111
Dynamics_365_Practice_Podcast-Episode_15_GDPR_and_Dynamics_365_with_Mohamed_Mostafa.mp3,Dynamics_365_Practice_Podcast-Episode_15_GDPR_and_Dynamics_365_with_Mohamed_Mostafa.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Podcast-Episode_15_GDPR_and_Dynamics_365_with_Mohamed_Mostafa.mp3,73,88
Dynamics_365_Practice_Podcast-Episode_14_Microsoft_Business_Applications_with_James_Phillips.mp3,Dynamics_365_Practice_Podcast-Episode_14_Microsoft_Business_Applications_with_James_Phillips.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Podcast-Episode_14_Microsoft_Business_Applications_with_James_Phillips.mp3,94,113
Dynamics_365_Practice_Podcast-Episode_17_Presales_and_Dynamics_365_Practice_Growth_with_Koen_Van_de_Vyver.mp3,Dynamics_365_Practice_Podcast-Episode_17_Presales_and_Dynamics_365_Practice_Growth_with_Koen_Van_de_Vyver.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Podcast-Episode_17_Presales_and_Dynamics_365_Practice_Growth_with_Koen_Van_de_Vyver.mp3,81,92
Dynamics_365_Practice_Podcast-Episode_13_Digital_Transformation_with_Scott_Ward_Part_2_.mp3,Dynamics_365_Practice_Podcast-Episode_13_Digital_Transformation_with_Scott_Ward_Part_2_.mp3,http://content.blubrry.com/nz365guy/Dynamics_365_Practice_Podcast-Episode_13_Digital_Transformation_with_Scott_Ward_Part_2_.mp3,69,84
